panel,latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,retry_exhausted,exposure_ev,canonical_metadata_hash,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
A,AM4_A_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Canon 500D,FL11,0.550384521484375,5984f9acc8401d760d78fb881cc53db1e5e65e99bba4c94160d2952d6d93a576,11277633362412723186,1,False,-0.09535788666100797,45ece6bb905bf75a1ff30e4adb805969,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 500D,D65,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,3045361497657415759,1,False,-0.3532068543227252,43bbeb464ed3446a1af0740f4bd0f0a3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 500D,A,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,6067285926373217445,1,False,0.19260043290238615,ec89a86baa3f7f5dfcea55def8d5e913,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 500D,FL2,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,7190891834082452965,1,False,0.15360050987104457,143bab44798f57a9dfc743c01828ae5b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 500D,FL11,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,8793692885667655255,1,False,-0.16423211443866076,0b4fd3efb05848090d174927455efd3f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 500D,D65,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,7215937389574776984,1,False,-0.4223609463204782,16a32699b2d28538e35ca6439eff1f08,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 500D,A,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,15295237589170773287,1,False,0.04843871666393251,8fc240ea1a4de7b2644fe0c864827d6b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 500D,FL2,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,12606981979720802590,1,False,-0.08336502685440378,7f15637f781d9cea17d41fbe4d0f4188,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 500D,FL11,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,2781755467209582118,1,False,-0.24268440035382283,cb0cc87144af2db7de7ecb3545842612,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 500D,D65,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,17981514298229678442,1,False,-0.3021299821349585,3dd8463547d5b0cfe109f97226625184,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 500D,A,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,13327479499357662697,1,False,-0.08158079983402794,8b23280a1c79af6410b8374b652e2d29,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 500D,FL2,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,13112301615736038802,1,False,0.12142839611763379,c9b53c3626e83dc16b1a2b89b7ec9d61,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 500D,FL11,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,1329162974445817464,1,False,0.15113694507618425,b121a676bfb0631cdef27263a8972d35,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 500D,D65,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,12030071511248970062,1,False,-0.3419789769179923,2060b3ec3fac67e09bfd70034541729c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 500D,A,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,2973976388602632573,1,False,-0.430724882270344,ddd678b9e13ecb6cc9ea2d34a6e95944,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 500D,FL2,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,608720046240947009,1,False,-0.22329602003294036,0463939ac86f17d39e1cf235eaf53055,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 500D,FL11,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,10434442914996042362,1,False,-0.2526796048844031,6bfd20288d07d790325823515bcf1003,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 500D,D65,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,1288939602363923655,1,False,0.15752134159924336,284eced93ee71f13ede5af6cad2eb471,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 500D,A,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,288302259186670641,1,False,-0.3974435097944864,5cd8643806239f5a93cbda6845c6d310,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 500D,FL2,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,9766401132543071478,1,False,-0.14011065585630533,368d1374a01a15c32d21da33047a74e8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 500D,FL11,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,16733296167526312498,1,False,-0.342503804444919,cdcf1d350ee60c987ed00996f6259ccd,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1469010424825479668,1,False,-0.13282765655479295,cd7cceac423db3f09a46e5a8b5cdb346,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4163268347000510918,1,False,0.001135538823647031,307001c57f2651acbc6e9729216efd03,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6527721529655462642,1,False,0.08650827228178026,8f03eb051632966e6a2add090e694216,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2587906292429809339,1,False,-0.3035708714463631,8c31567ce3a334a041191314116b14aa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15846939939557314773,1,False,-0.0856785131430578,42e20129f0a1cbd27283ac1b474f0511,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10773787717721837940,1,False,0.0593731797186936,0a9ba774ee8ae9154a2aa3d29a75a888,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9824313082098057084,1,False,0.27805200156742915,eb9f24cdf81c5744fee0e68460d94ffe,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3735094724644390681,1,False,-0.05405254333829962,8ebd648953e55b59628843a259c97390,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1670659745047960238,1,False,-0.06624732388069154,1d81273eb07ee5af10b52f2e6c4e408a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5119584497067371401,1,False,-0.3157954612801458,d07772a8999fba53a7b761cb51f4abf1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7248502255578266179,1,False,-0.35645912755108916,88a52aadd521c5e7bf3a847f5305fee6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17365768343979910810,1,False,0.18335154745502513,a12270c5d3328b784404e1876473ba8a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9770725386508429173,1,False,0.07796327746236209,3658261a9a432735d89ca4d645436a1a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11328428942600683414,1,False,-0.32668114738063464,6a4d996bc9d512ed9d6d42f4a46fc90d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8406942426745581513,1,False,0.20348020781557463,24270a586f2bd404d2c1de3bdebdb142,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,525788007818359698,1,False,0.30748084074463644,b5f405216668afe99f264bf0cfd2eea8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17302357629802793230,1,False,0.09670256874548,af0595dd2424a3c65a8685d0dddc90a2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9898384074784793956,1,False,-0.3006932651575082,3bf930d417b2c955ef11c261087a13d6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6067772097781170632,1,False,-0.15902409408919943,b2ad81ee2b1105cd099965b7589e9f74,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9786277385698649855,1,False,0.2995807650079547,7ebb016c70289080e4f3837f4b38ff00,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15508166275948870637,1,False,0.24695256281533273,3301e05ba406fbe445b917028c9916de,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4765523431851312856,1,False,-0.2241181091495521,4e0824337dc3ea4f533ba80c8fb8c8e6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14771339326409238182,1,False,-0.09431788404513158,15d5234f68488891228282c5ef96c0d4,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3400479284482946466,1,False,0.10746853987532712,f0546fed224573f41beb787edc3a913b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17988638303558890989,1,False,-0.3782282574198851,06761e8c9d9411924d87f48b9bbc8ac9,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2605088755913952194,1,False,-0.11761589434825098,50d2241edc0bfbd78182665bd76c1bc0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4159209118320471354,1,False,-0.43244374706737176,178b33058ef8650e0f1f677bfb80d404,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5535747755562381794,1,False,0.2187497967842149,4bdedef8d09848d3ff777c58d6b30c8a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 500D,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11227330330404011593,1,False,-0.25711445860605264,3efeddcf19b652a02e47f2c6bf40263a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 500D,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8239056100749932323,1,False,-0.14040227186968135,0bf5e85ea27e5978f90df9d806068b4f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 500D,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12816024304241455435,1,False,-0.20819022092426637,2b77fcf6b5f7118ad28e35fd6dcaed2f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 500D,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13643911993671118692,1,False,-0.18762396860828717,0e4d97934b504ad7691812d87a996298,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Canon 500D,D65,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,10404608200797144102,1,False,0.2521958232504157,784df27b249c602c8260406f569d457b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Canon 500D,A,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,13204133756131360996,1,False,-0.12065409940140126,d5170055953d0cabd151d671ec55fec0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Canon 500D,FL2,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,14960464835218126778,1,False,0.07039652502552707,682764970052f5759640555ca865823e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Canon 500D,FL11,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,15112808434513418820,1,False,-0.202812530807493,346ebee9c0342a4212280c7792ebe70a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Canon 500D,D65,0.8574981689453125,69ea92dbc9b5bc448b7f9268a88eb652e1fc324a98836f61041a9ae26af4c444,17171135028751404353,1,False,0.05414487812845026,52900aa719d058322673cd8ead2052d0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Canon 500D,A,0.8574981689453125,69ea92dbc9b5bc448b7f9268a88eb652e1fc324a98836f61041a9ae26af4c444,11276719151389341168,1,False,-0.23856433186762077,5fe7c285cff729eea5c06e39f721b89e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Canon 500D,FL2,0.8574981689453125,69ea92dbc9b5bc448b7f9268a88eb652e1fc324a98836f61041a9ae26af4c444,15396939649299841371,1,False,-0.4361897549998492,c780efe419a32c5270b538ba25875f55,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Canon 500D,FL11,0.8574981689453125,69ea92dbc9b5bc448b7f9268a88eb652e1fc324a98836f61041a9ae26af4c444,5739476675090222759,1,False,-0.1367110406639045,02ec4241bb5cc4d2b9f20ff555f61a87,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Canon 500D,D65,0.7879486083984375,4324f7730fe9c4b6896e38143295597be3caff263dbcbcd2f3c6c48a3fb37b40,6163422543593888228,1,False,-0.30127648351343095,0ff952e3399df8ebf18d7e47a55ec7aa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Canon 500D,A,0.7879486083984375,4324f7730fe9c4b6896e38143295597be3caff263dbcbcd2f3c6c48a3fb37b40,2083777430306565928,1,False,-0.15139103059172915,50c960c6cd1ef75862209bcddb5d3286,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Canon 500D,FL2,0.7879486083984375,4324f7730fe9c4b6896e38143295597be3caff263dbcbcd2f3c6c48a3fb37b40,15437025110605897137,1,False,-0.3305206493423636,a3d826a64988978fbe72c9760848a72f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Canon 500D,FL11,0.7879486083984375,4324f7730fe9c4b6896e38143295597be3caff263dbcbcd2f3c6c48a3fb37b40,14987130155108730737,1,False,-0.15180279208477243,3bc49f90efa71dc5d0279e3f10c364c7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Canon 500D,D65,0.8141326904296875,b684b487bc4b87862e6a95138c2974e3d0bba44eec686516c59716624b0a4cd1,17516721188857357770,1,False,-0.14545678448156324,f861876ecc73a2fc6d6eae9ea0440da6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Canon 500D,A,0.8141326904296875,b684b487bc4b87862e6a95138c2974e3d0bba44eec686516c59716624b0a4cd1,16068892016422953881,1,False,0.1995400007821354,0c7b24ee12c75e6d004b20f712844a52,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Canon 500D,FL2,0.8141326904296875,b684b487bc4b87862e6a95138c2974e3d0bba44eec686516c59716624b0a4cd1,2661060661376800277,1,False,-0.35894071808605515,f06714bbf1f6a9bf11a028c8208cb0c3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Canon 500D,FL11,0.8141326904296875,b684b487bc4b87862e6a95138c2974e3d0bba44eec686516c59716624b0a4cd1,10935102743716105196,1,False,0.06339058178624957,f75b2348f2dc99f5614dd7dae853f0c5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Canon 500D,D65,0.8788299560546875,d047efb6c2067ff07640f51a6af9e04fb9f8cfcb78424589452baca0e7b04456,16703801493939561845,1,False,-0.15814891039184698,79b3d7219e9af4821576fe923989f2d8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Canon 500D,A,0.8788299560546875,d047efb6c2067ff07640f51a6af9e04fb9f8cfcb78424589452baca0e7b04456,10299782698723955570,1,False,-0.2919637196877159,3173e78b9522c046529180feb48ec2e1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Canon 500D,FL2,0.8788299560546875,d047efb6c2067ff07640f51a6af9e04fb9f8cfcb78424589452baca0e7b04456,15654537751002110437,1,False,0.03911017237863024,0c04d7c3b84b3bb08aa83a44df49da5b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Canon 500D,FL11,0.8788299560546875,d047efb6c2067ff07640f51a6af9e04fb9f8cfcb78424589452baca0e7b04456,2506207507241042904,1,False,-0.25420598604153266,e547984f98bb010d381425b280a24caf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Canon 500D,D65,0.8670501708984375,249ba0b4a9a629636c6e5bdc44936cfcd6ab1b77eabdd5333cfe51a11357612a,17616616778356048374,1,False,-0.19079422677039676,902d6206e808d80b825250471e2a6caf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Canon 500D,A,0.8670501708984375,249ba0b4a9a629636c6e5bdc44936cfcd6ab1b77eabdd5333cfe51a11357612a,5442240075663471492,1,False,0.05123567139524943,a1f59e6ed496b589bc551cd11f1033bb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Canon 500D,FL2,0.8670501708984375,249ba0b4a9a629636c6e5bdc44936cfcd6ab1b77eabdd5333cfe51a11357612a,344977428560834831,1,False,-0.3554717010385223,99897fc1c91029f0596997f9eae5075a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Canon 500D,FL11,0.8670501708984375,249ba0b4a9a629636c6e5bdc44936cfcd6ab1b77eabdd5333cfe51a11357612a,12072496393184482825,1,False,0.3051096173809251,3f0ea889555fdfd82017e4bffbbb91a4,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_6,0.9,0.5,Mild,6,Canon 500D,D65,0.7429656982421875,e3192e91d0ebc91e8db8c53e02a31d7f15711c7b1146a523db3afe036bc1f0b0,5204109158786290446,1,False,-0.3745449919447958,3bb16c1181ce7e82ee636bd32f43fe13,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
