panel,latent_id,m_base,h_base,mask_category,replicate,light,camera,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,exposure_ev,p_zero,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction,retry_exhausted
A,AM3_M0.98_H0.02_Strong_6,0.98,0.02,Strong,6,A,Canon 300D,0.5652618408203125,f4963b00113370250dbb438025d2f54cd35c4f7b9da4023e2fb36f1e9d74f98f,14964538842710364751,1,0.1452437310595448,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.02_Strong_6,0.98,0.02,Strong,6,FL2,Canon 300D,0.5652618408203125,f4963b00113370250dbb438025d2f54cd35c4f7b9da4023e2fb36f1e9d74f98f,339462745337036275,3,0.008396108865395213,False,0.0,0.09900571377153912,0,False,False,0.0,0.0,0.0,0.0,0.29658523417465243,0.0,False
A,AM3_M0.98_H0.02_Strong_6,0.98,0.02,Strong,6,FL11,Canon 300D,0.5652618408203125,f4963b00113370250dbb438025d2f54cd35c4f7b9da4023e2fb36f1e9d74f98f,3037271327339310921,1,-0.07653858594271545,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.02_Strong_7,0.98,0.02,Strong,7,D65,Canon 300D,0.5501708984375,4f7c66ca2eda498636ee3c443e113f06c1be08b055e92a6679adc650617bd906,4869332885106574179,1,0.0665238437473501,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.02_Strong_7,0.98,0.02,Strong,7,A,Canon 300D,0.5501708984375,4f7c66ca2eda498636ee3c443e113f06c1be08b055e92a6679adc650617bd906,8815024449936307903,1,0.21839327096390537,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.02_Strong_7,0.98,0.02,Strong,7,FL2,Canon 300D,0.5501708984375,4f7c66ca2eda498636ee3c443e113f06c1be08b055e92a6679adc650617bd906,366465957985819604,40,-0.158612293293098,False,0.0,0.09651652984246727,0,False,False,0.0,0.0,0.0,0.0,0.28907810073219437,0.0,False
A,AM3_M0.98_H0.02_Strong_7,0.98,0.02,Strong,7,FL11,Canon 300D,0.5501708984375,4f7c66ca2eda498636ee3c443e113f06c1be08b055e92a6679adc650617bd906,17411332748459612330,1,-0.4981653410425296,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_0,0.98,0.5,Full,0,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4631446760025406941,1,-0.19069174018161456,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_0,0.98,0.5,Full,0,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2934217537293701271,1,0.13708150619013126,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_0,0.98,0.5,Full,0,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15742807083062887435,1,-0.347556842576923,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_0,0.98,0.5,Full,0,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3291407555034763879,1,-0.322404141269259,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_1,0.98,0.5,Full,1,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14443041081646996227,1,-0.2071361707270169,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_1,0.98,0.5,Full,1,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12681305890561978981,1,-0.41591259185482177,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_1,0.98,0.5,Full,1,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17806835386800264563,1,-0.167744509727899,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_1,0.98,0.5,Full,1,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8005796196071971297,1,0.2924160186254454,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_2,0.98,0.5,Full,2,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12867387053085894594,1,-0.4492715854253042,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_2,0.98,0.5,Full,2,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1773721953359853804,1,-0.22405763223437097,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_2,0.98,0.5,Full,2,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9043162551179991508,1,-0.2245920533818253,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_2,0.98,0.5,Full,2,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11501473481528792632,1,0.2251006778749447,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_3,0.98,0.5,Full,3,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10587132210206525114,1,-0.05920812329849584,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_3,0.98,0.5,Full,3,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4163860213837188898,1,-0.24496481034008472,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_3,0.98,0.5,Full,3,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5816722989061417650,1,-0.14866535198141828,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_3,0.98,0.5,Full,3,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9344683832649594892,1,-0.10891322664414943,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_4,0.98,0.5,Full,4,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10262854034975269918,1,-0.49720715720126996,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_4,0.98,0.5,Full,4,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1148664882495222353,1,0.26011984885536743,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_4,0.98,0.5,Full,4,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11548847219497302537,1,-0.035688608327477,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_4,0.98,0.5,Full,4,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16824485992557759769,1,-0.27386746945881196,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_5,0.98,0.5,Full,5,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13378679652867938518,1,-0.09467720856004014,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_5,0.98,0.5,Full,5,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6046307225300321391,1,0.08978999220070627,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_5,0.98,0.5,Full,5,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12640843651986081934,1,-0.20992676533207494,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_5,0.98,0.5,Full,5,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7422935749798746759,1,-0.08732836154425194,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_6,0.98,0.5,Full,6,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17746207514408445923,1,-0.1255704464000456,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_6,0.98,0.5,Full,6,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1530309049305146835,1,-0.13461054185302085,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_6,0.98,0.5,Full,6,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16440279763492673791,1,-0.31077282544378887,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_6,0.98,0.5,Full,6,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2982399497020701197,1,0.07622656894706448,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_7,0.98,0.5,Full,7,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7757855606323205287,1,-0.3719318190708134,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_7,0.98,0.5,Full,7,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11400812250976624600,1,-0.23323843267821093,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_7,0.98,0.5,Full,7,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5702168263047129471,1,0.15901305942900434,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Full_7,0.98,0.5,Full,7,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5811657850313893823,1,-0.1305375615194005,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_0,0.98,0.5,Mild,0,D65,Canon 300D,0.7959442138671875,6cd7dc2a5f981a6c655b8488f993c5b00bca54b7c10af9cc3956d8dc1c6dd95f,3889341796974472092,1,-0.3327397217464766,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_0,0.98,0.5,Mild,0,A,Canon 300D,0.7959442138671875,6cd7dc2a5f981a6c655b8488f993c5b00bca54b7c10af9cc3956d8dc1c6dd95f,13754590661361549425,1,0.2697334223999489,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_0,0.98,0.5,Mild,0,FL2,Canon 300D,0.7959442138671875,6cd7dc2a5f981a6c655b8488f993c5b00bca54b7c10af9cc3956d8dc1c6dd95f,7206406500426495513,1,-0.054663464317202204,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_0,0.98,0.5,Mild,0,FL11,Canon 300D,0.7959442138671875,6cd7dc2a5f981a6c655b8488f993c5b00bca54b7c10af9cc3956d8dc1c6dd95f,12965829730052001992,1,-0.3351899847762746,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_1,0.98,0.5,Mild,1,D65,Canon 300D,0.7256011962890625,baff57b1bc297114288a7f7e2250e4109aafaea4802135550c9d6c1e5f9f34be,9859518571358202606,1,0.05587853310515889,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_1,0.98,0.5,Mild,1,A,Canon 300D,0.7256011962890625,baff57b1bc297114288a7f7e2250e4109aafaea4802135550c9d6c1e5f9f34be,12199624295101872604,1,0.131641740571393,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_1,0.98,0.5,Mild,1,FL2,Canon 300D,0.7256011962890625,baff57b1bc297114288a7f7e2250e4109aafaea4802135550c9d6c1e5f9f34be,5417386318788227354,1,0.09523691158168468,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_1,0.98,0.5,Mild,1,FL11,Canon 300D,0.7256011962890625,baff57b1bc297114288a7f7e2250e4109aafaea4802135550c9d6c1e5f9f34be,1607090386425253442,1,-0.2868823886969054,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_2,0.98,0.5,Mild,2,D65,Canon 300D,0.7439727783203125,1c8329f67e6f7166c4b56060bd17acb02496886b9da3f86e766557546ee10d8a,3490839299617731875,1,0.3000430231691761,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_2,0.98,0.5,Mild,2,A,Canon 300D,0.7439727783203125,1c8329f67e6f7166c4b56060bd17acb02496886b9da3f86e766557546ee10d8a,4997605368158646093,1,0.23954316292221278,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_2,0.98,0.5,Mild,2,FL2,Canon 300D,0.7439727783203125,1c8329f67e6f7166c4b56060bd17acb02496886b9da3f86e766557546ee10d8a,10139186101069217716,1,-0.39694295765241855,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_2,0.98,0.5,Mild,2,FL11,Canon 300D,0.7439727783203125,1c8329f67e6f7166c4b56060bd17acb02496886b9da3f86e766557546ee10d8a,7473270778661520463,1,-0.35833390119378056,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_3,0.98,0.5,Mild,3,D65,Canon 300D,0.9179534912109375,b4cad296c84ef4eb863be0b88e54c52ce2963036a8f78cf99181f77f73227818,15056535755911968211,1,-0.47895029050719934,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_3,0.98,0.5,Mild,3,A,Canon 300D,0.9179534912109375,b4cad296c84ef4eb863be0b88e54c52ce2963036a8f78cf99181f77f73227818,2152944308105533631,1,-0.27033933696748635,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_3,0.98,0.5,Mild,3,FL2,Canon 300D,0.9179534912109375,b4cad296c84ef4eb863be0b88e54c52ce2963036a8f78cf99181f77f73227818,6315978515744893397,1,-0.2922845623531618,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_3,0.98,0.5,Mild,3,FL11,Canon 300D,0.9179534912109375,b4cad296c84ef4eb863be0b88e54c52ce2963036a8f78cf99181f77f73227818,4072596634328238660,1,-0.044784591331941404,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_4,0.98,0.5,Mild,4,D65,Canon 300D,0.8541412353515625,85bf572b3941098534f59c5698482d4b2692c638120b86207c55d6612df49186,13016283626405660967,1,-0.47442938318585626,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_4,0.98,0.5,Mild,4,A,Canon 300D,0.8541412353515625,85bf572b3941098534f59c5698482d4b2692c638120b86207c55d6612df49186,17686369880373859011,1,0.16515121976845026,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_4,0.98,0.5,Mild,4,FL2,Canon 300D,0.8541412353515625,85bf572b3941098534f59c5698482d4b2692c638120b86207c55d6612df49186,11915966756424272827,1,0.24979778467825497,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_4,0.98,0.5,Mild,4,FL11,Canon 300D,0.8541412353515625,85bf572b3941098534f59c5698482d4b2692c638120b86207c55d6612df49186,8358217202429905171,1,-0.1367857937944385,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_5,0.98,0.5,Mild,5,D65,Canon 300D,0.7867584228515625,0f9aa85cb986a2a93362e709b23d5da31ca22de791161e79bf4d39682c6eed5b,14097639860197848553,1,-0.49087270572890146,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_5,0.98,0.5,Mild,5,A,Canon 300D,0.7867584228515625,0f9aa85cb986a2a93362e709b23d5da31ca22de791161e79bf4d39682c6eed5b,16545264286197774677,1,-0.3696829952163538,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_5,0.98,0.5,Mild,5,FL2,Canon 300D,0.7867584228515625,0f9aa85cb986a2a93362e709b23d5da31ca22de791161e79bf4d39682c6eed5b,436281776611083102,1,0.21074626140175612,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_5,0.98,0.5,Mild,5,FL11,Canon 300D,0.7867584228515625,0f9aa85cb986a2a93362e709b23d5da31ca22de791161e79bf4d39682c6eed5b,2027743804472649246,1,-0.2672313027426779,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_6,0.98,0.5,Mild,6,D65,Canon 300D,0.9034881591796875,26cde0e73f6ff1d4ab82f23b9d588ac3e9a2a0297f8d2ed77fc3f309d7d024c9,11896931653923737028,1,-0.17161534160080577,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_6,0.98,0.5,Mild,6,A,Canon 300D,0.9034881591796875,26cde0e73f6ff1d4ab82f23b9d588ac3e9a2a0297f8d2ed77fc3f309d7d024c9,7902087699260028273,1,-0.2607313245976485,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_6,0.98,0.5,Mild,6,FL2,Canon 300D,0.9034881591796875,26cde0e73f6ff1d4ab82f23b9d588ac3e9a2a0297f8d2ed77fc3f309d7d024c9,11791993994372610872,1,0.081880480094075,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_6,0.98,0.5,Mild,6,FL11,Canon 300D,0.9034881591796875,26cde0e73f6ff1d4ab82f23b9d588ac3e9a2a0297f8d2ed77fc3f309d7d024c9,2720587391571748719,1,0.1422012876364478,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_7,0.98,0.5,Mild,7,D65,Canon 300D,0.9283447265625,47bfdd2473862fb2c17be5d05dff985244fd59120c6b8d790d625edbb2e79004,3867137771983301631,1,-0.23369304996180434,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_7,0.98,0.5,Mild,7,A,Canon 300D,0.9283447265625,47bfdd2473862fb2c17be5d05dff985244fd59120c6b8d790d625edbb2e79004,3556882439777557971,1,-0.2307280108918729,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_7,0.98,0.5,Mild,7,FL2,Canon 300D,0.9283447265625,47bfdd2473862fb2c17be5d05dff985244fd59120c6b8d790d625edbb2e79004,16561100864136702363,1,-0.15758992048102582,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Mild_7,0.98,0.5,Mild,7,FL11,Canon 300D,0.9283447265625,47bfdd2473862fb2c17be5d05dff985244fd59120c6b8d790d625edbb2e79004,5684162542788604834,1,-0.37247430509283985,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_0,0.98,0.5,Strong,0,D65,Canon 300D,0.4824676513671875,fc988a75a1c08121e47982e37b08ce67ee052215c89cf42f030d6b4f354d0a47,1698824503667659651,1,0.12477885072578898,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_0,0.98,0.5,Strong,0,A,Canon 300D,0.4824676513671875,fc988a75a1c08121e47982e37b08ce67ee052215c89cf42f030d6b4f354d0a47,7694878292295895395,1,-0.21053239781910382,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_0,0.98,0.5,Strong,0,FL2,Canon 300D,0.4824676513671875,fc988a75a1c08121e47982e37b08ce67ee052215c89cf42f030d6b4f354d0a47,12197562569861229411,1,-0.09255333032929669,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_0,0.98,0.5,Strong,0,FL11,Canon 300D,0.4824676513671875,fc988a75a1c08121e47982e37b08ce67ee052215c89cf42f030d6b4f354d0a47,1643563729556279685,1,-0.40283022277472025,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_1,0.98,0.5,Strong,1,D65,Canon 300D,0.5126800537109375,efd298f29340109920bc040b904f486b92cf1a0fff9facaa840d325e9aea4ae2,17136185221701678977,1,-0.4312112704159524,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_1,0.98,0.5,Strong,1,A,Canon 300D,0.5126800537109375,efd298f29340109920bc040b904f486b92cf1a0fff9facaa840d325e9aea4ae2,148979478258794546,1,0.052969791131563415,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_1,0.98,0.5,Strong,1,FL2,Canon 300D,0.5126800537109375,efd298f29340109920bc040b904f486b92cf1a0fff9facaa840d325e9aea4ae2,1627815299686307572,1,0.01598318549928035,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_1,0.98,0.5,Strong,1,FL11,Canon 300D,0.5126800537109375,efd298f29340109920bc040b904f486b92cf1a0fff9facaa840d325e9aea4ae2,7735952370875327271,1,-0.3174504043223073,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_2,0.98,0.5,Strong,2,D65,Canon 300D,0.3996124267578125,46925ce5998d801c674d6ab2b0fd5af90987fa5ed9fabaaa6fc26eb0200cf067,15913537120061073088,1,-0.43365259423431074,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_2,0.98,0.5,Strong,2,A,Canon 300D,0.3996124267578125,46925ce5998d801c674d6ab2b0fd5af90987fa5ed9fabaaa6fc26eb0200cf067,3466403182075141625,1,-0.23065009190579555,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_2,0.98,0.5,Strong,2,FL2,Canon 300D,0.3996124267578125,46925ce5998d801c674d6ab2b0fd5af90987fa5ed9fabaaa6fc26eb0200cf067,3400116564195538200,1,-0.012242157372295281,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_2,0.98,0.5,Strong,2,FL11,Canon 300D,0.3996124267578125,46925ce5998d801c674d6ab2b0fd5af90987fa5ed9fabaaa6fc26eb0200cf067,2266629030924324591,1,-0.4365613815286396,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_3,0.98,0.5,Strong,3,D65,Canon 300D,0.4154052734375,413c07afe6fd7294c551ddfb9a72e876ba54fe4166269283adf4618b4246f7c8,13688672941919308689,1,-0.4850726632522025,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_3,0.98,0.5,Strong,3,A,Canon 300D,0.4154052734375,413c07afe6fd7294c551ddfb9a72e876ba54fe4166269283adf4618b4246f7c8,8289880394196649244,1,-0.21699098250937715,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_3,0.98,0.5,Strong,3,FL2,Canon 300D,0.4154052734375,413c07afe6fd7294c551ddfb9a72e876ba54fe4166269283adf4618b4246f7c8,11381950552004051182,1,-0.48421820002546684,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_3,0.98,0.5,Strong,3,FL11,Canon 300D,0.4154052734375,413c07afe6fd7294c551ddfb9a72e876ba54fe4166269283adf4618b4246f7c8,8941416762131241423,1,-0.04086017407106479,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.98_H0.50_Strong_4,0.98,0.5,Strong,4,D65,Canon 300D,0.6769561767578125,0a0c225909c8e53f62b5dfdcbcb00d868957aaa14a9eb23caec83cd7b0200238,17441289364921000735,1,-0.2743083538979799,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
