candidate,subject_id,outer_fold,start_index,selected,success,valid,logrmse,cost,nfev,status,optimality,initial_theta,final_theta
V2R-PS,p032,1,11,False,True,True,0.046836692832417,0.029614623238955456,12,1,1.1234842728625866e-09,"[0.13232772667892276,0.04325782489031554]","[0.09006866223778673,0.09999999999999999]"
V2R-PS,p032,1,12,False,True,True,0.046836692832417065,0.029614623238955542,12,1,9.092950412058685e-09,"[0.19906654434278606,0.07272228030487896]","[0.0900686622275547,0.09999999999999999]"
V2R-PS,p032,1,13,False,True,True,0.04683669283241704,0.029614623238955494,14,1,1.2070431601497602e-10,"[0.28749392862431705,0.029921664111316207]","[0.09006866224914156,0.09999999999999999]"
V2R-PS,p032,1,14,False,True,True,0.046836692832417016,0.02961462323895547,14,1,1.5084998518908398e-09,"[0.37266693719662725,0.07550836689770223]","[0.0900686622365008,0.09999999999999999]"
V2R-PS,p032,1,15,False,True,True,0.04683669283241701,0.029614623238955466,13,1,1.0908406776428087e-09,"[0.0007791631296277047,0.021873628441244367]","[0.09006866224615206,0.09999999999999999]"
V2R-PS,p032,1,16,False,True,True,0.04683669283241699,0.029614623238955445,11,1,3.289294064284906e-09,"[0.025514034731313587,0.07817559242248535]","[0.09006866225551295,0.09999999999999999]"
V2R-PS,p032,1,17,False,True,True,0.04683669283241703,0.0296146232389555,15,1,2.2545948965587947e-09,"[0.3537561813183129,0.024443198461085558]","[0.09006866224340819,0.09999999999999999]"
V2R-PS,p032,1,18,False,True,True,0.04683669283241705,0.02961462323895552,13,1,3.4041180169938444e-09,"[0.2761965442076325,0.07003064071759582]","[0.09006866227281994,0.09999999999999999]"
V2R-PS,p032,1,19,False,True,True,0.046836692832416926,0.02961462323895536,18,3,1.058525605949742e-08,"[0.20453978740610182,0.02732768002897501]","[0.09006866232226488,0.09999999999999981]"
V2R-PS,p032,1,20,False,True,True,0.04683669283241706,0.02961462323895553,10,1,5.083389985263257e-09,"[0.11003045042976736,0.05679208850488067]","[0.09006866228958431,0.09999999999999992]"
V2R-PS,p032,1,21,False,True,True,0.046836692832417044,0.02961462323895552,14,2,1.2041693360818456e-08,"[0.26231015763245524,0.04055397156625987]","[0.09006866224187854,0.09999999999999999]"
V2R-PS,p032,1,22,False,True,True,0.046836692832417016,0.029614623238955473,14,1,5.520117288215816e-10,"[0.3945155182946473,0.0914141446352005]","[0.09006866224563077,0.09999999999999999]"
V2R-PS,p032,1,23,False,True,True,0.046836692832416996,0.02961462323895546,13,1,2.2803358820892674e-09,"[0.0931504213064909,0.011216906923800708]","[0.09006866225207,0.09999999999999999]"
V2R-PS,p032,1,24,False,True,True,0.046836692832417044,0.029614623238955518,11,1,7.097602401534887e-10,"[0.07968397703021765,0.0646530638448894]","[0.09006866224127243,0.09999999999999999]"
V2R-PS,p032,1,25,False,True,True,0.04683669283241697,0.02961462323895542,15,1,4.925949887413616e-09,"[0.4079261212144047,0.03249697741121054]","[0.09006866222892207,0.09999999999999999]"
V2R-PS,p032,1,26,False,True,True,0.046836692832417016,0.02961462323895547,12,1,7.850362057152017e-11,"[0.22202661472372712,0.08706879578530789]","[0.09006866224379649,0.09999999999999999]"
V2R-PS,p032,1,27,False,True,True,0.04683669283241695,0.029614623238955393,13,1,4.968203371038482e-09,"[0.15036986032500863,0.01575827458873391]","[0.0900686622173484,0.09999999999999999]"
V2R-PS,p032,1,28,False,True,True,0.046836692832417,0.029614623238955452,10,1,2.039657827547217e-09,"[0.1642004704196006,0.09873258732259274]","[0.0900686622457884,0.09999999999999999]"
V2R-PS,p032,1,29,False,True,True,0.04683669283241698,0.02961462323895544,16,1,1.3653313074255612e-09,"[0.3164801736176014,0.004082222376018763]","[0.09006866224892451,0.09999999999999999]"
V2R-PS,p032,1,30,False,True,True,0.04683669283241695,0.02961462323895539,14,1,2.3359561278728494e-09,"[0.3403455111198127,0.05298927230760456]","[0.09006866225286561,0.09999999999999999]"
V2R-PS,p032,1,31,False,True,True,0.04683669283241696,0.0296146232389554,12,1,3.8286166724514e-09,"[0.038980418136343356,0.04417302962392569]","[0.09006866224192102,0.09999999999999999]"
V2R-PS,p032,1,32,False,True,True,0.0468366928324171,0.029614623238955577,13,1,5.036979222509062e-10,"[0.215,0.05]","[0.09006866225325035,0.09999999999999999]"
V2R-PS,p044,1,0,False,True,True,0.059836378335461064,0.04833529432610986,9,1,3.5917460520180126e-10,"[0.12318823825567961,0.03726734416559339]","[0.13792463007717162,0.09999999999999999]"
V2R-PS,p044,1,1,True,True,True,0.05983637833546091,0.04833529432610961,13,3,1.0233039989495004e-08,"[0.36313539791852234,0.08882659859955311]","[0.13792463010944528,0.09999999999999999]"
V2R-PS,p044,1,2,False,True,True,0.05983637833546103,0.0483352943261098,10,1,3.857958086301852e-09,"[0.25034756465815006,0.021066478732973338]","[0.1379246301201715,0.09999999999999999]"
V2R-PS,p044,1,3,False,True,True,0.05983637833546103,0.04833529432610981,10,1,4.005529077715074e-09,"[0.00743687248788774,0.05387687757611275]","[0.13792463006837177,0.09999999999999999]"
V2R-PS,p044,1,4,False,True,True,0.059836378335461016,0.04833529432610979,12,1,9.447995620797961e-09,"[0.0735540581960231,0.0018300857394933701]","[0.13792463003155522,0.09999999999999999]"
V2R-PS,p044,1,5,False,True,True,0.059836378335461,0.04833529432610975,9,1,1.8668250730648125e-09,"[0.3135531954932958,0.07214010925963521]","[0.13792463006951552,0.09999999999999999]"
V2R-PS,p044,1,6,False,True,True,0.059836378335461,0.048335294326109765,12,1,3.2234873417842304e-09,"[0.41586757386103274,0.043028229475021364]","[0.1379246300739506,0.09999999999999999]"
V2R-PS,p044,1,7,False,True,True,0.059836378335461016,0.04833529432610979,7,2,1.1047389638916675e-08,"[0.1729038788564503,0.08208634564653039]","[0.13792463014812392,0.09999999999999999]"
V2R-PS,p044,1,8,False,True,True,0.059836378335461085,0.04833529432610989,10,1,6.755445237826754e-10,"[0.2123638506606221,0.012989558279514313]","[0.1379246300697343,0.09999999999999999]"
V2R-PS,p044,1,9,False,True,True,0.05983637833546105,0.04833529432610983,10,1,4.522545118871445e-09,"[0.4014979837462306,0.061429159436374906]","[0.13792463008753497,0.09999999999999999]"
V2R-PS,p044,1,10,False,True,True,0.05983637833546103,0.04833529432610981,10,1,3.0594234964073607e-09,"[0.2724406511243433,0.029604245349764826]","[0.13792463010259925,0.09999999999999999]"
V2R-PS,p044,1,11,False,True,True,0.059836378335461106,0.04833529432610993,7,1,3.7335915299243805e-09,"[0.08621694519184529,0.09679499091580511]","[0.137924630093787,0.09999999999999999]"
V2R-PS,p044,1,12,False,True,True,0.05983637833546106,0.04833529432610985,13,3,1.063824805884926e-08,"[0.04862820346839726,0.047863852325826885]","[0.1379246301553775,0.09999999999999999]"
V2R-PS,p044,1,13,False,True,True,0.059836378335461016,0.04833529432610979,12,3,1.4273320680059894e-08,"[0.2378159545082599,0.07755573615431786]","[0.13792463017493256,0.09999999999999999]"
V2R-PS,p044,1,14,False,True,True,0.05983637833546115,0.048335294326109994,11,1,6.601237101753662e-09,"[0.3236492322571576,0.006252548564225436]","[0.13792463018690737,0.09999999999999999]"
V2R-PS,p044,1,15,False,True,True,0.059836378335460974,0.04833529432610971,9,1,1.1982953727852854e-09,"[0.13737416381016374,0.0671925250440836]","[0.13792463005003167,0.09999999999999999]"
V2R-PS,p044,1,16,False,True,True,0.05983637833546105,0.048335294326109834,9,1,7.636200406197517e-09,"[0.15882501941174268,0.011076201125979424]","[0.13792463003996527,0.09999999999999999]"
V2R-PS,p044,1,17,False,True,True,0.05983637833546122,0.04833529432611011,9,1,3.954271970602776e-09,"[0.3492197831347585,0.06263431729748846]","[0.13792463015257084,0.09999999999999999]"
V2R-PS,p044,1,18,False,True,True,0.059836378335460974,0.04833529432610971,9,1,4.137871041266325e-09,"[0.21973841502331196,0.046416093409061436]","[0.137924630092314,0.09999999999999999]"
V2R-PS,p044,1,19,False,True,True,0.059836378335461154,0.04833529432611001,9,2,2.0994451614875474e-08,"[0.03309558815322816,0.07922611692920328]","[0.13792463001521083,0.09999999999999999]"
V2R-PS,p044,1,20,False,True,True,0.05983637833546105,0.04833529432610985,9,1,6.448808115660556e-09,"[0.1009072242397815,0.027957520354539158]","[0.13792463011997874,0.09999999999999999]"
V2R-PS,p044,1,21,False,True,True,0.05983637833546105,0.048335294326109834,7,1,4.577734227421497e-09,"[0.2913539655972272,0.09826791919767858]","[0.13792463010768585,0.09999999999999999]"
V2R-PS,p044,1,22,False,True,True,0.05983637833546101,0.04833529432610977,11,1,1.48326109559951e-09,"[0.3767714094556868,0.017620252911001444]","[0.1379246300676641,0.09999999999999999]"
V2R-PS,p044,1,23,False,True,True,0.059836378335461,0.04833529432610975,12,3,2.1942500446489396e-08,"[0.19007557975128292,0.05667950734496117]","[0.1379246302474197,0.09999999999999998]"
V2R-PS,p044,1,24,False,True,True,0.05983637833546098,0.04833529432610974,12,4,1.0789878322718122e-08,"[0.1775701682642102,0.03847307348623872]","[0.13792463014279963,0.09999999999999999]"
V2R-PS,p044,1,25,False,True,True,0.05983637833546101,0.04833529432610978,10,1,6.361556577076656e-09,"[0.41793643604964015,0.08691304996609689]","[0.13792463007924174,0.09999999999999999]"
V2R-PS,p044,1,26,False,True,True,0.05983637833546106,0.048335294326109855,12,1,3.6272996716558e-11,"[0.3055660769995302,0.003497414756566286]","[0.13792463006920302,0.09999999999999999]"
V2R-PS,p044,1,27,False,True,True,0.05983637833546104,0.04833529432610982,9,1,1.4233273982039918e-09,"[0.06139476700685918,0.07068929858505726]","[0.13792463009225106,0.09999999999999999]"
V2R-PS,p044,1,28,False,True,True,0.059836378335461085,0.04833529432610989,10,1,1.517267562388469e-09,"[0.018752199904993175,0.022542458772659302]","[0.13792463010665684,0.09999999999999999]"
V2R-PS,p044,1,29,False,True,True,0.059836378335461037,0.04833529432610982,10,1,1.7371494952307659e-09,"[0.25917208564467725,0.05223320433869958]","[0.1379246300647017,0.09999999999999999]"
V2R-PS,p044,1,30,False,True,True,0.05983637833546103,0.04833529432610979,10,1,8.714444568391841e-09,"[0.36190885918214916,0.03251464031636715]","[0.13792463014980044,0.09999999999999999]"
V2R-PS,p044,1,31,False,True,True,0.05983637833546108,0.04833529432610989,7,1,2.6468582601753906e-09,"[0.1176861866749823,0.09345424147322774]","[0.13792463010772346,0.09999999999999999]"
V2R-PS,p044,1,32,False,True,True,0.05983637833546107,0.048335294326109876,9,1,5.290482433579401e-10,"[0.215,0.05]","[0.13792463007732772,0.09999999999999999]"
V2R-PS,p049,1,0,False,True,True,0.06531188699334153,0.05758617486551871,9,1,3.0188408557084145e-09,"[0.24920116011053323,0.050968514382839204]","[0.11946425166225984,0.09999999999999999]"
V2R-PS,p049,1,1,False,True,True,0.06531188699334152,0.057586174865518674,9,1,1.0369146652439443e-09,"[0.13577549713663756,0.012028138618916273]","[0.11946425162248923,0.09999999999999999]"
V2R-PS,p049,1,2,False,True,True,0.06531188699334158,0.05758617486551877,7,1,2.0182295790403573e-09,"[0.08650024396367371,0.09382648756727577]","[0.11946425164742577,0.09999999999999999]"
V2R-PS,p049,1,3,False,True,True,0.06531188699334155,0.05758617486551874,10,2,1.2198550886423643e-08,"[0.4165005979500711,0.04238640926778317]","[0.11946425173017151,0.09999999999999999]"
V2R-PS,p049,1,4,False,True,True,0.06531188699334152,0.05758617486551869,10,1,4.229518798466383e-09,"[0.37619083795696495,0.07548802429810167]","[0.11946425165116777,0.09999999999999999]"
V2R-PS,p049,1,5,False,True,True,0.06531188699334156,0.05758617486551873,9,1,3.780287616930835e-09,"[0.04618552136234939,0.036547374166548255]","[0.11946425167042599,0.09999999999999999]"
V2R-PS,p049,1,6,False,True,True,0.06531188699334148,0.057586174865518605,8,1,8.042680402050979e-10,"[0.20296070885844528,0.07010391559451819]","[0.1194642516135996,0.09999999999999999]"
V2R-PS,p049,1,7,False,True,True,0.06531188699334153,0.05758617486551871,12,1,2.2733019102090153e-09,"[0.3163912511430681,0.018663348723202945]","[0.11946425163776385,0.09999999999999999]"
V2R-PS,p049,1,8,False,True,True,0.06531188699334156,0.057586174865518744,7,2,6.347800925934979e-08,"[0.2719557483959943,0.09047514162957669]","[0.11946425214778102,0.09999999999999996]"
V2R-PS,p049,1,9,False,True,True,0.06531188699334158,0.05758617486551879,7,1,7.999116096349033e-09,"[0.17028785867616533,0.048116606380790475]","[0.11946425169344742,0.09999999999999999]"
V2R-PS,p049,1,10,False,True,True,0.06531188699334148,0.05758617486551859,9,1,7.703969663900774e-09,"[0.01141313549131155,0.05852861581370235]","[0.11946425167546036,0.09999999999999999]"
V2R-PS,p049,1,11,True,True,True,0.06531188699334145,0.05758617486551855,11,2,1.1197703584017082e-08,"[0.32629626433365044,0.003669996559619904]","[0.1194642517065337,0.09999999999999999]"
V2R-PS,p049,1,12,False,True,True,0.0653118869933415,0.05758617486551865,10,1,2.2053250681346503e-09,"[0.3934864162374288,0.06439307229593397]","[0.11946425163451868,0.09999999999999999]"
V2R-PS,p049,1,13,False,True,True,0.0653118869933415,0.05758617486551867,9,2,1.5043384502837024e-08,"[0.07859829915687441,0.022035025618970396]","[0.11946425175379215,0.09999999999999999]"
V2R-PS,p049,1,14,False,True,True,0.06531188699334158,0.057586174865518765,6,2,4.747601276889373e-08,"[0.12997318413108588,0.08381384257227183]","[0.1194642520238244,0.09999999999999998]"
V2R-PS,p049,1,15,False,True,True,0.06531188699334158,0.05758617486551877,10,1,6.510764418622409e-09,"[0.2316459275316447,0.028955497685819866]","[0.11946425161494661,0.09999999999999999]"
V2R-PS,p049,1,16,False,True,True,0.06531188699334152,0.05758617486551869,7,1,4.66134193533722e-09,"[0.21640144464559852,0.08529586065560579]","[0.11946425160682309,0.09999999999999999]"
V2R-PS,p049,1,17,False,True,True,0.06531188699334146,0.05758617486551858,10,1,3.5565670438527073e-09,"[0.11482541283592582,0.027702365908771755]","[0.1194642516381339,0.09999999999999999]"
V2R-PS,p049,1,18,False,True,True,0.0653118869933415,0.057586174865518654,8,2,1.9278647599693838e-08,"[0.06712490994483232,0.06565537126734854]","[0.11946425178132535,0.09999999999999999]"
V2R-PS,p049,1,19,False,True,True,0.06531188699334152,0.05758617486551869,12,1,6.4138179217407966e-09,"[0.382126141814515,0.020562150888144972]","[0.11946425161746906,0.09999999999999999]"
V2R-PS,p049,1,20,False,True,True,0.06531188699334158,0.05758617486551879,9,2,1.0460141742304529e-08,"[0.341816389830783,0.059811520110815766]","[0.1194642517117588,0.09999999999999999]"
V2R-PS,p049,1,21,False,True,True,0.0653118869933415,0.05758617486551866,15,3,2.1764032220296318e-08,"[0.026810169722884893,0.002219253033399582]","[0.1194642518034879,0.09999999999999999]"
V2R-PS,p049,1,22,False,True,True,0.06531188699334152,0.05758617486551868,8,1,2.0277698266846206e-09,"[0.18201064217835664,0.09192892499268056]","[0.11946425163066578,0.09999999999999999]"
V2R-PS,p049,1,23,False,True,True,0.06531188699334153,0.05758617486551871,10,1,2.661385173551323e-11,"[0.2835915276687592,0.04683676576241851]","[0.11946425162471726,0.09999999999999999]"
V2R-PS,p049,1,24,False,True,True,0.06531188699334153,0.05758617486551871,8,1,7.035998980310006e-09,"[0.30466359954327343,0.07489632945507765]","[0.11946425168048688,0.09999999999999999]"
V2R-PS,p049,1,25,False,True,True,0.06531188699334148,0.05758617486551862,12,1,4.718745087429535e-09,"[0.19132979447953402,0.013690888602286578]","[0.1194642516543152,0.09999999999999999]"
V2R-PS,p049,1,26,False,True,True,0.06531188699334155,0.057586174865518744,8,2,2.2879052846398655e-08,"[0.0306703728903085,0.08045134106650949]","[0.11946425180019449,0.09999999999999999]"
V2R-PS,p049,1,27,False,True,True,0.06531188699334158,0.057586174865518765,10,1,3.0417817745367718e-09,"[0.36078882990404965,0.03174579311162234]","[0.11946425166403633,0.09999999999999999]"
V2R-PS,p049,1,28,False,True,True,0.06531188699334156,0.057586174865518744,10,1,2.7504239904623674e-09,"[0.42797896098345517,0.09881803905591369]","[0.1194642516510519,0.09999999999999999]"
V2R-PS,p049,1,29,False,True,True,0.06531188699334153,0.057586174865518695,9,1,2.7636041532438466e-09,"[0.09785554136149585,0.037611537054181104]","[0.11946425163064081,0.09999999999999999]"
V2R-PS,p049,1,30,False,True,True,0.06531188699334158,0.057586174865518744,6,1,9.83071353637996e-09,"[0.15101511512883006,0.055740322917699814]","[0.11946425171043283,0.09999999999999999]"
V2R-PS,p049,1,31,False,True,True,0.06531188699334145,0.057586174865518557,11,1,1.3906047052109496e-09,"[0.2643537995032966,0.007033547293394804]","[0.11946425161501,0.09999999999999999]"
V2R-PS,p049,1,32,False,True,True,0.06531188699334155,0.05758617486551873,9,1,5.606861845311846e-09,"[0.215,0.05]","[0.11946425161780636,0.09999999999999999]"
V2R-PS,p050,1,0,False,True,True,0.05202533053936032,0.03653957273935093,9,1,4.545056944889613e-09,"[0.06734557220712303,0.03800874184817076]","[0.09031702764924306,0.09999999999999999]"
V2R-PS,p050,1,1,False,True,True,0.0520253305393604,0.036539572739351024,10,1,5.501794535477927e-09,"[0.2789676783327013,0.05650915922597051]","[0.0903170276739525,0.09999999999999999]"
V2R-PS,p050,1,2,False,True,True,0.052025330539360336,0.036539572739350934,12,1,1.3670024040674858e-09,"[0.41739114344120026,0.017961325589567423]","[0.0903170276238272,0.09999999999999999]"
V2R-PS,p050,1,3,False,True,True,0.052025330539360336,0.036539572739350934,8,1,1.1052879630780555e-09,"[0.19895830205641687,0.08598574046045543]","[0.09031702762955324,0.09999999999999999]"
V2R-PS,p050,1,4,False,True,True,0.0520253305393604,0.03653957273935103,9,2,1.9841491076768055e-08,"[0.12440399036742747,0.006410270184278488]","[0.09031702780907638,0.09999999999999999]"
V2R-PS,p050,1,5,False,True,True,0.05202533053936041,0.03653957273935105,10,1,4.662410938555073e-09,"[0.32940904872491955,0.08810687018558383]","[0.09031702767109775,0.09999999999999999]"
V2R-PS,p050,1,6,False,True,True,0.05202533053936038,0.03653957273935099,10,1,8.120635692628524e-09,"[0.25944649561308325,0.03627816578373313]","[0.09031702769853414,0.09999999999999999]"
V2R-PS,p050,1,7,False,True,True,0.052025330539360364,0.036539572739350976,9,1,1.208369279509106e-09,"[0.034403161332011226,0.06766966097056866]","[0.09031702762699852,0.09999999999999999]"
V2R-PS,p050,1,8,False,True,True,0.052025330539360454,0.036539572739351094,10,1,4.385356717209854e-09,"[0.012699944768100976,0.019342856202274564]","[0.09031702767769402,0.09999999999999999]"
