index,m,h,shading,specular,exposure,illuminant_name,camera_name
381,0.0,0.0,1.5,0.0,1.0,D65,Nokia N900
382,0.0,0.0,1.5,0.0,1.0,D65,Point Grey Grasshopper 50S5C
383,0.0,0.0,1.5,0.0,1.0,D65,Canon 1DMarkIII
384,0.0,0.0,1.5,0.0,1.0,D65,SONY NEX-5N
385,0.0,0.0,1.5,0.0,1.0,A,Canon 5DMarkII
386,0.0,0.0,1.5,0.0,1.0,A,Nokia N900
387,0.0,0.0,1.5,0.0,1.0,A,Point Grey Grasshopper 50S5C
388,0.0,0.0,1.5,0.0,1.0,A,Canon 1DMarkIII
389,0.0,0.0,1.5,0.0,1.0,A,SONY NEX-5N
390,0.0,0.0,1.5,0.0,1.0,FL2,Canon 5DMarkII
391,0.0,0.0,1.5,0.0,1.0,FL2,Nokia N900
392,0.0,0.0,1.5,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
393,0.0,0.0,1.5,0.0,1.0,FL2,Canon 1DMarkIII
394,0.0,0.0,1.5,0.0,1.0,FL2,SONY NEX-5N
395,0.0,0.0,1.5,0.0,1.0,FL11,Canon 5DMarkII
396,0.0,0.0,1.5,0.0,1.0,FL11,Nokia N900
397,0.0,0.0,1.5,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
398,0.0,0.0,1.5,0.0,1.0,FL11,Canon 1DMarkIII
399,0.0,0.0,1.5,0.0,1.0,FL11,SONY NEX-5N
400,0.0,0.0,1.5,0.0,2.0,D65,Canon 5DMarkII
401,0.0,0.0,1.5,0.0,2.0,D65,Nokia N900
402,0.0,0.0,1.5,0.0,2.0,D65,Point Grey Grasshopper 50S5C
403,0.0,0.0,1.5,0.0,2.0,D65,Canon 1DMarkIII
404,0.0,0.0,1.5,0.0,2.0,D65,SONY NEX-5N
405,0.0,0.0,1.5,0.0,2.0,A,Canon 5DMarkII
406,0.0,0.0,1.5,0.0,2.0,A,Nokia N900
407,0.0,0.0,1.5,0.0,2.0,A,Point Grey Grasshopper 50S5C
408,0.0,0.0,1.5,0.0,2.0,A,Canon 1DMarkIII
409,0.0,0.0,1.5,0.0,2.0,A,SONY NEX-5N
410,0.0,0.0,1.5,0.0,2.0,FL2,Canon 5DMarkII
411,0.0,0.0,1.5,0.0,2.0,FL2,Nokia N900
412,0.0,0.0,1.5,0.0,2.0,FL2,Point Grey Grasshopper 50S5C
413,0.0,0.0,1.5,0.0,2.0,FL2,Canon 1DMarkIII
414,0.0,0.0,1.5,0.0,2.0,FL2,SONY NEX-5N
415,0.0,0.0,1.5,0.0,2.0,FL11,Canon 5DMarkII
416,0.0,0.0,1.5,0.0,2.0,FL11,Nokia N900
417,0.0,0.0,1.5,0.0,2.0,FL11,Point Grey Grasshopper 50S5C
418,0.0,0.0,1.5,0.0,2.0,FL11,Canon 1DMarkIII
419,0.0,0.0,1.5,0.0,2.0,FL11,SONY NEX-5N
420,0.0,0.0,1.5,0.03,0.5,D65,Canon 5DMarkII
421,0.0,0.0,1.5,0.03,0.5,D65,Nokia N900
422,0.0,0.0,1.5,0.03,0.5,D65,Point Grey Grasshopper 50S5C
423,0.0,0.0,1.5,0.03,0.5,D65,Canon 1DMarkIII
424,0.0,0.0,1.5,0.03,0.5,D65,SONY NEX-5N
425,0.0,0.0,1.5,0.03,0.5,A,Canon 5DMarkII
426,0.0,0.0,1.5,0.03,0.5,A,Nokia N900
427,0.0,0.0,1.5,0.03,0.5,A,Point Grey Grasshopper 50S5C
428,0.0,0.0,1.5,0.03,0.5,A,Canon 1DMarkIII
429,0.0,0.0,1.5,0.03,0.5,A,SONY NEX-5N
430,0.0,0.0,1.5,0.03,0.5,FL2,Canon 5DMarkII
431,0.0,0.0,1.5,0.03,0.5,FL2,Nokia N900
432,0.0,0.0,1.5,0.03,0.5,FL2,Point Grey Grasshopper 50S5C
433,0.0,0.0,1.5,0.03,0.5,FL2,Canon 1DMarkIII
434,0.0,0.0,1.5,0.03,0.5,FL2,SONY NEX-5N
435,0.0,0.0,1.5,0.03,0.5,FL11,Canon 5DMarkII
436,0.0,0.0,1.5,0.03,0.5,FL11,Nokia N900
437,0.0,0.0,1.5,0.03,0.5,FL11,Point Grey Grasshopper 50S5C
438,0.0,0.0,1.5,0.03,0.5,FL11,Canon 1DMarkIII
439,0.0,0.0,1.5,0.03,0.5,FL11,SONY NEX-5N
440,0.0,0.0,1.5,0.03,1.0,D65,Canon 5DMarkII
441,0.0,0.0,1.5,0.03,1.0,D65,Nokia N900
442,0.0,0.0,1.5,0.03,1.0,D65,Point Grey Grasshopper 50S5C
443,0.0,0.0,1.5,0.03,1.0,D65,Canon 1DMarkIII
444,0.0,0.0,1.5,0.03,1.0,D65,SONY NEX-5N
445,0.0,0.0,1.5,0.03,1.0,A,Canon 5DMarkII
446,0.0,0.0,1.5,0.03,1.0,A,Nokia N900
447,0.0,0.0,1.5,0.03,1.0,A,Point Grey Grasshopper 50S5C
448,0.0,0.0,1.5,0.03,1.0,A,Canon 1DMarkIII
449,0.0,0.0,1.5,0.03,1.0,A,SONY NEX-5N
450,0.0,0.0,1.5,0.03,1.0,FL2,Canon 5DMarkII
451,0.0,0.0,1.5,0.03,1.0,FL2,Nokia N900
452,0.0,0.0,1.5,0.03,1.0,FL2,Point Grey Grasshopper 50S5C
453,0.0,0.0,1.5,0.03,1.0,FL2,Canon 1DMarkIII
454,0.0,0.0,1.5,0.03,1.0,FL2,SONY NEX-5N
455,0.0,0.0,1.5,0.03,1.0,FL11,Canon 5DMarkII
456,0.0,0.0,1.5,0.03,1.0,FL11,Nokia N900
457,0.0,0.0,1.5,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
458,0.0,0.0,1.5,0.03,1.0,FL11,Canon 1DMarkIII
459,0.0,0.0,1.5,0.03,1.0,FL11,SONY NEX-5N
460,0.0,0.0,1.5,0.03,2.0,D65,Canon 5DMarkII
461,0.0,0.0,1.5,0.03,2.0,D65,Nokia N900
462,0.0,0.0,1.5,0.03,2.0,D65,Point Grey Grasshopper 50S5C
463,0.0,0.0,1.5,0.03,2.0,D65,Canon 1DMarkIII
464,0.0,0.0,1.5,0.03,2.0,D65,SONY NEX-5N
465,0.0,0.0,1.5,0.03,2.0,A,Canon 5DMarkII
466,0.0,0.0,1.5,0.03,2.0,A,Nokia N900
467,0.0,0.0,1.5,0.03,2.0,A,Point Grey Grasshopper 50S5C
468,0.0,0.0,1.5,0.03,2.0,A,Canon 1DMarkIII
469,0.0,0.0,1.5,0.03,2.0,A,SONY NEX-5N
470,0.0,0.0,1.5,0.03,2.0,FL2,Canon 5DMarkII
471,0.0,0.0,1.5,0.03,2.0,FL2,Nokia N900
472,0.0,0.0,1.5,0.03,2.0,FL2,Point Grey Grasshopper 50S5C
473,0.0,0.0,1.5,0.03,2.0,FL2,Canon 1DMarkIII
474,0.0,0.0,1.5,0.03,2.0,FL2,SONY NEX-5N
475,0.0,0.0,1.5,0.03,2.0,FL11,Canon 5DMarkII
476,0.0,0.0,1.5,0.03,2.0,FL11,Nokia N900
477,0.0,0.0,1.5,0.03,2.0,FL11,Point Grey Grasshopper 50S5C
478,0.0,0.0,1.5,0.03,2.0,FL11,Canon 1DMarkIII
479,0.0,0.0,1.5,0.03,2.0,FL11,SONY NEX-5N
480,0.0,0.0,1.5,0.1,0.5,D65,Canon 5DMarkII
481,0.0,0.0,1.5,0.1,0.5,D65,Nokia N900
482,0.0,0.0,1.5,0.1,0.5,D65,Point Grey Grasshopper 50S5C
483,0.0,0.0,1.5,0.1,0.5,D65,Canon 1DMarkIII
484,0.0,0.0,1.5,0.1,0.5,D65,SONY NEX-5N
485,0.0,0.0,1.5,0.1,0.5,A,Canon 5DMarkII
486,0.0,0.0,1.5,0.1,0.5,A,Nokia N900
487,0.0,0.0,1.5,0.1,0.5,A,Point Grey Grasshopper 50S5C
488,0.0,0.0,1.5,0.1,0.5,A,Canon 1DMarkIII
489,0.0,0.0,1.5,0.1,0.5,A,SONY NEX-5N
490,0.0,0.0,1.5,0.1,0.5,FL2,Canon 5DMarkII
491,0.0,0.0,1.5,0.1,0.5,FL2,Nokia N900
492,0.0,0.0,1.5,0.1,0.5,FL2,Point Grey Grasshopper 50S5C
493,0.0,0.0,1.5,0.1,0.5,FL2,Canon 1DMarkIII
494,0.0,0.0,1.5,0.1,0.5,FL2,SONY NEX-5N
495,0.0,0.0,1.5,0.1,0.5,FL11,Canon 5DMarkII
496,0.0,0.0,1.5,0.1,0.5,FL11,Nokia N900
497,0.0,0.0,1.5,0.1,0.5,FL11,Point Grey Grasshopper 50S5C
498,0.0,0.0,1.5,0.1,0.5,FL11,Canon 1DMarkIII
499,0.0,0.0,1.5,0.1,0.5,FL11,SONY NEX-5N
500,0.0,0.0,1.5,0.1,1.0,D65,Canon 5DMarkII
501,0.0,0.0,1.5,0.1,1.0,D65,Nokia N900
502,0.0,0.0,1.5,0.1,1.0,D65,Point Grey Grasshopper 50S5C
503,0.0,0.0,1.5,0.1,1.0,D65,Canon 1DMarkIII
504,0.0,0.0,1.5,0.1,1.0,D65,SONY NEX-5N
505,0.0,0.0,1.5,0.1,1.0,A,Canon 5DMarkII
506,0.0,0.0,1.5,0.1,1.0,A,Nokia N900
507,0.0,0.0,1.5,0.1,1.0,A,Point Grey Grasshopper 50S5C
508,0.0,0.0,1.5,0.1,1.0,A,Canon 1DMarkIII
509,0.0,0.0,1.5,0.1,1.0,A,SONY NEX-5N
510,0.0,0.0,1.5,0.1,1.0,FL2,Canon 5DMarkII
511,0.0,0.0,1.5,0.1,1.0,FL2,Nokia N900
512,0.0,0.0,1.5,0.1,1.0,FL2,Point Grey Grasshopper 50S5C
513,0.0,0.0,1.5,0.1,1.0,FL2,Canon 1DMarkIII
514,0.0,0.0,1.5,0.1,1.0,FL2,SONY NEX-5N
515,0.0,0.0,1.5,0.1,1.0,FL11,Canon 5DMarkII
516,0.0,0.0,1.5,0.1,1.0,FL11,Nokia N900
517,0.0,0.0,1.5,0.1,1.0,FL11,Point Grey Grasshopper 50S5C
518,0.0,0.0,1.5,0.1,1.0,FL11,Canon 1DMarkIII
519,0.0,0.0,1.5,0.1,1.0,FL11,SONY NEX-5N
520,0.0,0.0,1.5,0.1,2.0,D65,Canon 5DMarkII
521,0.0,0.0,1.5,0.1,2.0,D65,Nokia N900
522,0.0,0.0,1.5,0.1,2.0,D65,Point Grey Grasshopper 50S5C
523,0.0,0.0,1.5,0.1,2.0,D65,Canon 1DMarkIII
524,0.0,0.0,1.5,0.1,2.0,D65,SONY NEX-5N
525,0.0,0.0,1.5,0.1,2.0,A,Canon 5DMarkII
526,0.0,0.0,1.5,0.1,2.0,A,Nokia N900
527,0.0,0.0,1.5,0.1,2.0,A,Point Grey Grasshopper 50S5C
528,0.0,0.0,1.5,0.1,2.0,A,Canon 1DMarkIII
529,0.0,0.0,1.5,0.1,2.0,A,SONY NEX-5N
530,0.0,0.0,1.5,0.1,2.0,FL2,Canon 5DMarkII
531,0.0,0.0,1.5,0.1,2.0,FL2,Nokia N900
532,0.0,0.0,1.5,0.1,2.0,FL2,Point Grey Grasshopper 50S5C
533,0.0,0.0,1.5,0.1,2.0,FL2,Canon 1DMarkIII
534,0.0,0.0,1.5,0.1,2.0,FL2,SONY NEX-5N
535,0.0,0.0,1.5,0.1,2.0,FL11,Canon 5DMarkII
536,0.0,0.0,1.5,0.1,2.0,FL11,Nokia N900
537,0.0,0.0,1.5,0.1,2.0,FL11,Point Grey Grasshopper 50S5C
538,0.0,0.0,1.5,0.1,2.0,FL11,Canon 1DMarkIII
539,0.0,0.0,1.5,0.1,2.0,FL11,SONY NEX-5N
540,0.0,0.2,0.5,0.0,0.5,D65,Canon 5DMarkII
541,0.0,0.2,0.5,0.0,0.5,D65,Nokia N900
542,0.0,0.2,0.5,0.0,0.5,D65,Point Grey Grasshopper 50S5C
543,0.0,0.2,0.5,0.0,0.5,D65,Canon 1DMarkIII
544,0.0,0.2,0.5,0.0,0.5,D65,SONY NEX-5N
545,0.0,0.2,0.5,0.0,0.5,A,Canon 5DMarkII
546,0.0,0.2,0.5,0.0,0.5,A,Nokia N900
547,0.0,0.2,0.5,0.0,0.5,A,Point Grey Grasshopper 50S5C
548,0.0,0.2,0.5,0.0,0.5,A,Canon 1DMarkIII
549,0.0,0.2,0.5,0.0,0.5,A,SONY NEX-5N
550,0.0,0.2,0.5,0.0,0.5,FL2,Canon 5DMarkII
551,0.0,0.2,0.5,0.0,0.5,FL2,Nokia N900
552,0.0,0.2,0.5,0.0,0.5,FL2,Point Grey Grasshopper 50S5C
553,0.0,0.2,0.5,0.0,0.5,FL2,Canon 1DMarkIII
554,0.0,0.2,0.5,0.0,0.5,FL2,SONY NEX-5N
555,0.0,0.2,0.5,0.0,0.5,FL11,Canon 5DMarkII
556,0.0,0.2,0.5,0.0,0.5,FL11,Nokia N900
557,0.0,0.2,0.5,0.0,0.5,FL11,Point Grey Grasshopper 50S5C
558,0.0,0.2,0.5,0.0,0.5,FL11,Canon 1DMarkIII
559,0.0,0.2,0.5,0.0,0.5,FL11,SONY NEX-5N
560,0.0,0.2,0.5,0.0,1.0,D65,Canon 5DMarkII
561,0.0,0.2,0.5,0.0,1.0,D65,Nokia N900
562,0.0,0.2,0.5,0.0,1.0,D65,Point Grey Grasshopper 50S5C
563,0.0,0.2,0.5,0.0,1.0,D65,Canon 1DMarkIII
564,0.0,0.2,0.5,0.0,1.0,D65,SONY NEX-5N
565,0.0,0.2,0.5,0.0,1.0,A,Canon 5DMarkII
566,0.0,0.2,0.5,0.0,1.0,A,Nokia N900
567,0.0,0.2,0.5,0.0,1.0,A,Point Grey Grasshopper 50S5C
568,0.0,0.2,0.5,0.0,1.0,A,Canon 1DMarkIII
569,0.0,0.2,0.5,0.0,1.0,A,SONY NEX-5N
570,0.0,0.2,0.5,0.0,1.0,FL2,Canon 5DMarkII
571,0.0,0.2,0.5,0.0,1.0,FL2,Nokia N900
572,0.0,0.2,0.5,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
573,0.0,0.2,0.5,0.0,1.0,FL2,Canon 1DMarkIII
574,0.0,0.2,0.5,0.0,1.0,FL2,SONY NEX-5N
575,0.0,0.2,0.5,0.0,1.0,FL11,Canon 5DMarkII
576,0.0,0.2,0.5,0.0,1.0,FL11,Nokia N900
577,0.0,0.2,0.5,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
578,0.0,0.2,0.5,0.0,1.0,FL11,Canon 1DMarkIII
579,0.0,0.2,0.5,0.0,1.0,FL11,SONY NEX-5N
580,0.0,0.2,0.5,0.0,2.0,D65,Canon 5DMarkII
581,0.0,0.2,0.5,0.0,2.0,D65,Nokia N900
582,0.0,0.2,0.5,0.0,2.0,D65,Point Grey Grasshopper 50S5C
583,0.0,0.2,0.5,0.0,2.0,D65,Canon 1DMarkIII
584,0.0,0.2,0.5,0.0,2.0,D65,SONY NEX-5N
585,0.0,0.2,0.5,0.0,2.0,A,Canon 5DMarkII
586,0.0,0.2,0.5,0.0,2.0,A,Nokia N900
587,0.0,0.2,0.5,0.0,2.0,A,Point Grey Grasshopper 50S5C
588,0.0,0.2,0.5,0.0,2.0,A,Canon 1DMarkIII
589,0.0,0.2,0.5,0.0,2.0,A,SONY NEX-5N
590,0.0,0.2,0.5,0.0,2.0,FL2,Canon 5DMarkII
591,0.0,0.2,0.5,0.0,2.0,FL2,Nokia N900
592,0.0,0.2,0.5,0.0,2.0,FL2,Point Grey Grasshopper 50S5C
593,0.0,0.2,0.5,0.0,2.0,FL2,Canon 1DMarkIII
594,0.0,0.2,0.5,0.0,2.0,FL2,SONY NEX-5N
595,0.0,0.2,0.5,0.0,2.0,FL11,Canon 5DMarkII
596,0.0,0.2,0.5,0.0,2.0,FL11,Nokia N900
597,0.0,0.2,0.5,0.0,2.0,FL11,Point Grey Grasshopper 50S5C
598,0.0,0.2,0.5,0.0,2.0,FL11,Canon 1DMarkIII
599,0.0,0.2,0.5,0.0,2.0,FL11,SONY NEX-5N
600,0.0,0.2,0.5,0.03,0.5,D65,Canon 5DMarkII
601,0.0,0.2,0.5,0.03,0.5,D65,Nokia N900
602,0.0,0.2,0.5,0.03,0.5,D65,Point Grey Grasshopper 50S5C
603,0.0,0.2,0.5,0.03,0.5,D65,Canon 1DMarkIII
604,0.0,0.2,0.5,0.03,0.5,D65,SONY NEX-5N
605,0.0,0.2,0.5,0.03,0.5,A,Canon 5DMarkII
606,0.0,0.2,0.5,0.03,0.5,A,Nokia N900
607,0.0,0.2,0.5,0.03,0.5,A,Point Grey Grasshopper 50S5C
608,0.0,0.2,0.5,0.03,0.5,A,Canon 1DMarkIII
609,0.0,0.2,0.5,0.03,0.5,A,SONY NEX-5N
610,0.0,0.2,0.5,0.03,0.5,FL2,Canon 5DMarkII
611,0.0,0.2,0.5,0.03,0.5,FL2,Nokia N900
612,0.0,0.2,0.5,0.03,0.5,FL2,Point Grey Grasshopper 50S5C
613,0.0,0.2,0.5,0.03,0.5,FL2,Canon 1DMarkIII
614,0.0,0.2,0.5,0.03,0.5,FL2,SONY NEX-5N
615,0.0,0.2,0.5,0.03,0.5,FL11,Canon 5DMarkII
616,0.0,0.2,0.5,0.03,0.5,FL11,Nokia N900
617,0.0,0.2,0.5,0.03,0.5,FL11,Point Grey Grasshopper 50S5C
618,0.0,0.2,0.5,0.03,0.5,FL11,Canon 1DMarkIII
619,0.0,0.2,0.5,0.03,0.5,FL11,SONY NEX-5N
620,0.0,0.2,0.5,0.03,1.0,D65,Canon 5DMarkII
621,0.0,0.2,0.5,0.03,1.0,D65,Nokia N900
622,0.0,0.2,0.5,0.03,1.0,D65,Point Grey Grasshopper 50S5C
623,0.0,0.2,0.5,0.03,1.0,D65,Canon 1DMarkIII
624,0.0,0.2,0.5,0.03,1.0,D65,SONY NEX-5N
625,0.0,0.2,0.5,0.03,1.0,A,Canon 5DMarkII
626,0.0,0.2,0.5,0.03,1.0,A,Nokia N900
627,0.0,0.2,0.5,0.03,1.0,A,Point Grey Grasshopper 50S5C
628,0.0,0.2,0.5,0.03,1.0,A,Canon 1DMarkIII
629,0.0,0.2,0.5,0.03,1.0,A,SONY NEX-5N
630,0.0,0.2,0.5,0.03,1.0,FL2,Canon 5DMarkII
631,0.0,0.2,0.5,0.03,1.0,FL2,Nokia N900
632,0.0,0.2,0.5,0.03,1.0,FL2,Point Grey Grasshopper 50S5C
633,0.0,0.2,0.5,0.03,1.0,FL2,Canon 1DMarkIII
634,0.0,0.2,0.5,0.03,1.0,FL2,SONY NEX-5N
635,0.0,0.2,0.5,0.03,1.0,FL11,Canon 5DMarkII
636,0.0,0.2,0.5,0.03,1.0,FL11,Nokia N900
637,0.0,0.2,0.5,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
638,0.0,0.2,0.5,0.03,1.0,FL11,Canon 1DMarkIII
639,0.0,0.2,0.5,0.03,1.0,FL11,SONY NEX-5N
640,0.0,0.2,0.5,0.03,2.0,D65,Canon 5DMarkII
641,0.0,0.2,0.5,0.03,2.0,D65,Nokia N900
642,0.0,0.2,0.5,0.03,2.0,D65,Point Grey Grasshopper 50S5C
643,0.0,0.2,0.5,0.03,2.0,D65,Canon 1DMarkIII
644,0.0,0.2,0.5,0.03,2.0,D65,SONY NEX-5N
645,0.0,0.2,0.5,0.03,2.0,A,Canon 5DMarkII
646,0.0,0.2,0.5,0.03,2.0,A,Nokia N900
647,0.0,0.2,0.5,0.03,2.0,A,Point Grey Grasshopper 50S5C
648,0.0,0.2,0.5,0.03,2.0,A,Canon 1DMarkIII
649,0.0,0.2,0.5,0.03,2.0,A,SONY NEX-5N
650,0.0,0.2,0.5,0.03,2.0,FL2,Canon 5DMarkII
651,0.0,0.2,0.5,0.03,2.0,FL2,Nokia N900
652,0.0,0.2,0.5,0.03,2.0,FL2,Point Grey Grasshopper 50S5C
653,0.0,0.2,0.5,0.03,2.0,FL2,Canon 1DMarkIII
654,0.0,0.2,0.5,0.03,2.0,FL2,SONY NEX-5N
655,0.0,0.2,0.5,0.03,2.0,FL11,Canon 5DMarkII
656,0.0,0.2,0.5,0.03,2.0,FL11,Nokia N900
657,0.0,0.2,0.5,0.03,2.0,FL11,Point Grey Grasshopper 50S5C
658,0.0,0.2,0.5,0.03,2.0,FL11,Canon 1DMarkIII
659,0.0,0.2,0.5,0.03,2.0,FL11,SONY NEX-5N
660,0.0,0.2,0.5,0.1,0.5,D65,Canon 5DMarkII
661,0.0,0.2,0.5,0.1,0.5,D65,Nokia N900
662,0.0,0.2,0.5,0.1,0.5,D65,Point Grey Grasshopper 50S5C
663,0.0,0.2,0.5,0.1,0.5,D65,Canon 1DMarkIII
664,0.0,0.2,0.5,0.1,0.5,D65,SONY NEX-5N
665,0.0,0.2,0.5,0.1,0.5,A,Canon 5DMarkII
666,0.0,0.2,0.5,0.1,0.5,A,Nokia N900
667,0.0,0.2,0.5,0.1,0.5,A,Point Grey Grasshopper 50S5C
668,0.0,0.2,0.5,0.1,0.5,A,Canon 1DMarkIII
669,0.0,0.2,0.5,0.1,0.5,A,SONY NEX-5N
670,0.0,0.2,0.5,0.1,0.5,FL2,Canon 5DMarkII
671,0.0,0.2,0.5,0.1,0.5,FL2,Nokia N900
672,0.0,0.2,0.5,0.1,0.5,FL2,Point Grey Grasshopper 50S5C
673,0.0,0.2,0.5,0.1,0.5,FL2,Canon 1DMarkIII
674,0.0,0.2,0.5,0.1,0.5,FL2,SONY NEX-5N
675,0.0,0.2,0.5,0.1,0.5,FL11,Canon 5DMarkII
676,0.0,0.2,0.5,0.1,0.5,FL11,Nokia N900
677,0.0,0.2,0.5,0.1,0.5,FL11,Point Grey Grasshopper 50S5C
678,0.0,0.2,0.5,0.1,0.5,FL11,Canon 1DMarkIII
679,0.0,0.2,0.5,0.1,0.5,FL11,SONY NEX-5N
680,0.0,0.2,0.5,0.1,1.0,D65,Canon 5DMarkII
681,0.0,0.2,0.5,0.1,1.0,D65,Nokia N900
682,0.0,0.2,0.5,0.1,1.0,D65,Point Grey Grasshopper 50S5C
683,0.0,0.2,0.5,0.1,1.0,D65,Canon 1DMarkIII
684,0.0,0.2,0.5,0.1,1.0,D65,SONY NEX-5N
685,0.0,0.2,0.5,0.1,1.0,A,Canon 5DMarkII
686,0.0,0.2,0.5,0.1,1.0,A,Nokia N900
687,0.0,0.2,0.5,0.1,1.0,A,Point Grey Grasshopper 50S5C
688,0.0,0.2,0.5,0.1,1.0,A,Canon 1DMarkIII
689,0.0,0.2,0.5,0.1,1.0,A,SONY NEX-5N
690,0.0,0.2,0.5,0.1,1.0,FL2,Canon 5DMarkII
691,0.0,0.2,0.5,0.1,1.0,FL2,Nokia N900
692,0.0,0.2,0.5,0.1,1.0,FL2,Point Grey Grasshopper 50S5C
693,0.0,0.2,0.5,0.1,1.0,FL2,Canon 1DMarkIII
694,0.0,0.2,0.5,0.1,1.0,FL2,SONY NEX-5N
695,0.0,0.2,0.5,0.1,1.0,FL11,Canon 5DMarkII
696,0.0,0.2,0.5,0.1,1.0,FL11,Nokia N900
697,0.0,0.2,0.5,0.1,1.0,FL11,Point Grey Grasshopper 50S5C
698,0.0,0.2,0.5,0.1,1.0,FL11,Canon 1DMarkIII
699,0.0,0.2,0.5,0.1,1.0,FL11,SONY NEX-5N
700,0.0,0.2,0.5,0.1,2.0,D65,Canon 5DMarkII
701,0.0,0.2,0.5,0.1,2.0,D65,Nokia N900
702,0.0,0.2,0.5,0.1,2.0,D65,Point Grey Grasshopper 50S5C
703,0.0,0.2,0.5,0.1,2.0,D65,Canon 1DMarkIII
704,0.0,0.2,0.5,0.1,2.0,D65,SONY NEX-5N
705,0.0,0.2,0.5,0.1,2.0,A,Canon 5DMarkII
706,0.0,0.2,0.5,0.1,2.0,A,Nokia N900
707,0.0,0.2,0.5,0.1,2.0,A,Point Grey Grasshopper 50S5C
708,0.0,0.2,0.5,0.1,2.0,A,Canon 1DMarkIII
709,0.0,0.2,0.5,0.1,2.0,A,SONY NEX-5N
710,0.0,0.2,0.5,0.1,2.0,FL2,Canon 5DMarkII
711,0.0,0.2,0.5,0.1,2.0,FL2,Nokia N900
712,0.0,0.2,0.5,0.1,2.0,FL2,Point Grey Grasshopper 50S5C
713,0.0,0.2,0.5,0.1,2.0,FL2,Canon 1DMarkIII
714,0.0,0.2,0.5,0.1,2.0,FL2,SONY NEX-5N
715,0.0,0.2,0.5,0.1,2.0,FL11,Canon 5DMarkII
716,0.0,0.2,0.5,0.1,2.0,FL11,Nokia N900
717,0.0,0.2,0.5,0.1,2.0,FL11,Point Grey Grasshopper 50S5C
718,0.0,0.2,0.5,0.1,2.0,FL11,Canon 1DMarkIII
719,0.0,0.2,0.5,0.1,2.0,FL11,SONY NEX-5N
720,0.0,0.2,1.0,0.0,0.5,D65,Canon 5DMarkII
721,0.0,0.2,1.0,0.0,0.5,D65,Nokia N900
722,0.0,0.2,1.0,0.0,0.5,D65,Point Grey Grasshopper 50S5C
723,0.0,0.2,1.0,0.0,0.5,D65,Canon 1DMarkIII
724,0.0,0.2,1.0,0.0,0.5,D65,SONY NEX-5N
725,0.0,0.2,1.0,0.0,0.5,A,Canon 5DMarkII
726,0.0,0.2,1.0,0.0,0.5,A,Nokia N900
727,0.0,0.2,1.0,0.0,0.5,A,Point Grey Grasshopper 50S5C
728,0.0,0.2,1.0,0.0,0.5,A,Canon 1DMarkIII
729,0.0,0.2,1.0,0.0,0.5,A,SONY NEX-5N
730,0.0,0.2,1.0,0.0,0.5,FL2,Canon 5DMarkII
731,0.0,0.2,1.0,0.0,0.5,FL2,Nokia N900
732,0.0,0.2,1.0,0.0,0.5,FL2,Point Grey Grasshopper 50S5C
733,0.0,0.2,1.0,0.0,0.5,FL2,Canon 1DMarkIII
734,0.0,0.2,1.0,0.0,0.5,FL2,SONY NEX-5N
735,0.0,0.2,1.0,0.0,0.5,FL11,Canon 5DMarkII
736,0.0,0.2,1.0,0.0,0.5,FL11,Nokia N900
737,0.0,0.2,1.0,0.0,0.5,FL11,Point Grey Grasshopper 50S5C
738,0.0,0.2,1.0,0.0,0.5,FL11,Canon 1DMarkIII
739,0.0,0.2,1.0,0.0,0.5,FL11,SONY NEX-5N
740,0.0,0.2,1.0,0.0,1.0,D65,Canon 5DMarkII
741,0.0,0.2,1.0,0.0,1.0,D65,Nokia N900
742,0.0,0.2,1.0,0.0,1.0,D65,Point Grey Grasshopper 50S5C
743,0.0,0.2,1.0,0.0,1.0,D65,Canon 1DMarkIII
744,0.0,0.2,1.0,0.0,1.0,D65,SONY NEX-5N
745,0.0,0.2,1.0,0.0,1.0,A,Canon 5DMarkII
746,0.0,0.2,1.0,0.0,1.0,A,Nokia N900
747,0.0,0.2,1.0,0.0,1.0,A,Point Grey Grasshopper 50S5C
748,0.0,0.2,1.0,0.0,1.0,A,Canon 1DMarkIII
749,0.0,0.2,1.0,0.0,1.0,A,SONY NEX-5N
750,0.0,0.2,1.0,0.0,1.0,FL2,Canon 5DMarkII
751,0.0,0.2,1.0,0.0,1.0,FL2,Nokia N900
752,0.0,0.2,1.0,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
753,0.0,0.2,1.0,0.0,1.0,FL2,Canon 1DMarkIII
754,0.0,0.2,1.0,0.0,1.0,FL2,SONY NEX-5N
755,0.0,0.2,1.0,0.0,1.0,FL11,Canon 5DMarkII
756,0.0,0.2,1.0,0.0,1.0,FL11,Nokia N900
757,0.0,0.2,1.0,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
758,0.0,0.2,1.0,0.0,1.0,FL11,Canon 1DMarkIII
759,0.0,0.2,1.0,0.0,1.0,FL11,SONY NEX-5N
760,0.0,0.2,1.0,0.0,2.0,D65,Canon 5DMarkII
761,0.0,0.2,1.0,0.0,2.0,D65,Nokia N900
