case_id,patch_id,shape,dtype,unique,binary_0_255,valid_fraction,pass
100643124,P19,"(256, 256)",uint8,"[0, 255]",True,0.8259429931640625,True
100643124,P20,"(256, 256)",uint8,"[0, 255]",True,0.22186279296875,True
100960732,P01,"(256, 256)",uint8,"[0, 255]",True,0.3556060791015625,True
100960732,P02,"(256, 256)",uint8,"[0, 255]",True,0.992767333984375,True
100960732,P03,"(256, 256)",uint8,"[0, 255]",True,0.9369964599609375,True
100960732,P04,"(256, 256)",uint8,"[0, 255]",True,0.34857177734375,True
100960732,P05,"(256, 256)",uint8,"[0, 255]",True,0.4541168212890625,True
100960732,P06,"(256, 256)",uint8,"[0, 255]",True,0.7807464599609375,True
100960732,P07,"(256, 256)",uint8,"[0, 255]",True,0.720733642578125,True
100960732,P08,"(256, 256)",uint8,"[0, 255]",True,0.45391845703125,True
100960732,P09,"(256, 256)",uint8,"[0, 255]",True,0.664947509765625,True
100960732,P10,"(256, 256)",uint8,"[0, 255]",True,0.992523193359375,True
100960732,P11,"(256, 256)",uint8,"[0, 255]",True,0.9942474365234375,True
100960732,P12,"(256, 256)",uint8,"[0, 255]",True,0.5988616943359375,True
100960732,P13,"(256, 256)",uint8,"[0, 255]",True,0.5269775390625,True
100960732,P14,"(256, 256)",uint8,"[0, 255]",True,0.7046966552734375,True
100960732,P15,"(256, 256)",uint8,"[0, 255]",True,0.7912445068359375,True
100960732,P16,"(256, 256)",uint8,"[0, 255]",True,0.47802734375,True
100960732,P17,"(256, 256)",uint8,"[0, 255]",True,0.1405792236328125,True
100960732,P18,"(256, 256)",uint8,"[0, 255]",True,0.6524200439453125,True
100960732,P19,"(256, 256)",uint8,"[0, 255]",True,0.696990966796875,True
100960732,P20,"(256, 256)",uint8,"[0, 255]",True,0.0942840576171875,True
