latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 600D,FL2,1.0,1,False,0.19359722295569148,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 600D,FL11,1.0,1,False,0.05888876149689015,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 600D,D65,1.0,1,False,0.07807454989472529,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 600D,A,1.0,1,False,-0.18169110082952222,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 600D,FL2,1.0,1,False,-0.34186012498733753,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Canon 600D,FL11,1.0,1,False,0.0510653678415427,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 600D,D65,1.0,1,False,-0.185970112378961,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 600D,A,1.0,1,False,0.06722523079635623,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 600D,FL2,1.0,1,False,-0.208355202556474,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Canon 600D,FL11,1.0,1,False,0.0031934899272689776,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
